ad,121123,231,0
ad,121123,25,0
ad,121123,40,0
ad,121123,42,0
ad,121123,20,0
ad,121123,40,0
ad,121123,20,0
ad,121123,115912,0
ad,121123,25,0
ad,121123,40,0
ad,121123,70,0.15
ad,121123,28,0.15
ad,121123,51,0.2
ad,121123,100,0.25
ad,121123,35,0.25
ad,121123,52,0.71
ad,121123,110,0.72
ad,121123,51,0.73
ad,121123,103,1
ad,121123,40,1.0333
ad,121123,148,1.0334
ad,121123,333,1.0335
ad,121123,153,1.0336
ad,121123,423,1.0337
ad,121123,698,1.0338
ad,121123,337,1.0339
ad,121123,465,1.034
ad,121123,415,1.0341
ad,121123,490,1.0342
ad,121123,763,1.0343
ad,121123,682,1.0344
ad,121123,372,1.0345
ad,121123,889,1.0346
ad,121123,548,1.0347
ad,121123,203,1.0348
ad,121123,384,1.0349
ad,121123,286,1.035
ad,121123,443,1.0351
ad,121123,342,1.0352
ad,121123,416,1.0353
ad,121123,552,1.0354
ad,121123,898,1.0355
ad,121123,906,1.0356
ad,121123,986,1.0357
ad,121123,1710,1.0358
ad,121123,1724,1.0359
ad,121123,2252,1.036
ad,121123,1849,1.0361
ad,121123,1655,1.0362
ad,121123,1466,1.0363
ad,121123,1178,1.0364
ad,121123,991,1.0365
ad,121123,978,1.0366
ad,121123,1268,1.0367
ad,121123,1397,1.0368
ad,121123,1583,1.0369
ad,121123,1607,1.037
ad,121123,1679,1.0371
ad,121123,899,1.0372
ad,121123,928,1.0373
ad,121123,1062,1.0374
ad,121123,1496,1.0375
ad,121123,1484,1.0376
ad,121123,2060,1.0377
ad,121123,2256,1.0378
ad,121123,1538,1.0379
ad,121123,1378,1.038
ad,121123,631,1.0381
ad,121123,1140,1.0382
ad,121123,973,1.0383
ad,121123,1077,1.0384
ad,121123,1470,1.0385
ad,121123,739,1.0386
ad,121123,529,1.0387
ad,121123,944,1.0388
ad,121123,712,1.0389
ad,121123,1214,1.039
ad,121123,1175,1.0391
ad,121123,1031,1.0392
ad,121123,1263,1.0393
ad,121123,1915,1.0394
ad,121123,2376,1.0395
ad,121123,2966,1.0396
ad,121123,2845,1.0397
ad,121123,2161,1.0398
ad,121123,1231,1.0399
ad,121123,1712,1.04
ad,121123,1304,1.0401
ad,121123,865,1.0402
ad,121123,784,1.0403
ad,121123,313,1.0404
ad,121123,313,1.0405
ad,121123,557,1.0406
ad,121123,741,1.0407
ad,121123,480,1.0408
ad,121123,569,1.0409
ad,121123,208,1.041
ad,121123,156,1.0411
ad,121123,448,1.0412
ad,121123,135,1.0413
ad,121123,76,1.0414
ad,121123,450,1.0415
ad,121123,451,1.0416
ad,121123,436,1.0417
ad,121123,730,1.0418
ad,121123,507,1.0419
ad,121123,281,1.042
ad,121123,880,1.0421
ad,121123,1524,1.0422
ad,121123,2268,1.0423
ad,121123,2923,1.0424
ad,121123,1750,1.0425
ad,121123,939,1.0426
ad,121123,926,1.0427
ad,121123,958,1.0428
ad,121123,1022,1.0429
ad,121123,1581,1.043
ad,121123,2192,1.0431
ad,121123,1389,1.0432
ad,121123,593,1.0433
ad,121123,145,1.0434
ad,121123,249,1.0435
ad,121123,560,1.0436
ad,121123,209,1.0437
ad,121123,347,1.0438
ad,121123,810,1.0439
ad,121123,240,1.044
ad,121123,396,1.0441
ad,121123,515,1.0442
ad,121123,868,1.0443
ad,121123,840,1.0444
